Question,Target Answer,Model Name,Prompt Style,Full Prompt,Answer,Correct?,Error Type,Recovery Behavior,Notes
"Q:  Bianca and her mom were picking carrots from their garden. Bianca picked 26 and her mother picked 15. If only 16 of the carrots were good, how many bad carrots did they have?

A: Let's think step by step. 1. Bianca picked 26 carrots and her mother picked 15, so they picked a total of 26 + 15 = 41 carrots.
2. Out of the 41 carrots, only 16 were good. This means that the remaining carrots were bad.
3. To find out how many bad carrots they had, we can subtract the number of good carrots from the total number of carrots: 41 - 16 = 27.",25,gpt-3.5-turbo-0301,sbs,"Q:  Bianca and her mom were picking carrots from their garden. Bianca picked 26 and her mother picked 15. If only 16 of the carrots were good, how many bad carrots did they have?

A: Let's think step by step. 1. Bianca picked 26 carrots and her mother picked 15, so they picked a total of 26 + 15 = 41 carrots.
2. Out of the 41 carrots, only 16 were good. This means that the remaining carrots were bad.
3. To find out how many bad carrots they had, we can subtract the number of good carrots from the total number of carrots: 41 - 16 = 27. Therefore, they had 27 bad carrots. Therefore, the answer (arabic numerals) is",27,False,copying,,
"Q:  Zoe bought two coloring books. One had 44 pictures and the other had 44. After one week she had already colored 20 of the pictures. How many pictures does she still have to color?

A: Let's think step by step. 1. Zoe bought two coloring books, one with 44 pictures and the other with 44 pictures. So in total, she has 44 + 44 = 88 pictures to color.

2. After one week, she had already colored 20 pictures. So she still has 88 - 20 = 66",68,gpt-3.5-turbo-0301,sbs,"Q:  Zoe bought two coloring books. One had 44 pictures and the other had 44. After one week she had already colored 20 of the pictures. How many pictures does she still have to color?

A: Let's think step by step. 1. Zoe bought two coloring books, one with 44 pictures and the other with 44 pictures. So in total, she has 44 + 44 = 88 pictures to color.

2. After one week, she had already colored 20 pictures. So she still has 88 - 20 = 66 pictures to color. Therefore, the answer (arabic numerals) is",66,False,calculation,,
"Q:  John was trying to expand his game collection. He bought 21 games from a friend and bought 8 more at a garage sale. If 23 of the games didn't work, how many good games did he end up with?

A: Let's think step by step. 1. John bought 21 games from a friend.
2. He bought 8 more at a garage sale.
3. So, he had a total of 21 + 8 = 26",6,gpt-3.5-turbo-0301,sbs,"Q:  John was trying to expand his game collection. He bought 21 games from a friend and bought 8 more at a garage sale. If 23 of the games didn't work, how many good games did he end up with?

A: Let's think step by step. 1. John bought 21 games from a friend.
2. He bought 8 more at a garage sale.
3. So, he had a total of 21 + 8 = 26 games.
4. But 23 of them didn't work.
5. Therefore, he ended up with 26 - 23 = 3 good games. Therefore, the answer (arabic numerals) is",3,False,calculation,,
"Q:  While on vacation, Gwen took 41 pictures at the zoo and 29 at the museum. If she later deleted 15 of the pictures, how many pictures from her vacation did she still have?

A: Let's think step by step. 1. Gwen took 41 pictures at the zoo and 29 at the museum, so she had a total of 41 + 29 = 70 pictures.
2. She deleted 15 pictures, so she now has 70 - 15 = 54",55,gpt-3.5-turbo-0301,sbs,"Q:  While on vacation, Gwen took 41 pictures at the zoo and 29 at the museum. If she later deleted 15 of the pictures, how many pictures from her vacation did she still have?

A: Let's think step by step. 1. Gwen took 41 pictures at the zoo and 29 at the museum, so she had a total of 41 + 29 = 70 pictures.
2. She deleted 15 pictures, so she now has 70 - 15 = 54 pictures from her vacation. Therefore, Gwen still has 54 pictures from her vacation after deleting 15 of them. Therefore, the answer (arabic numerals) is",54,False,calculation,,
"Q:  Sam had to wash 40 short sleeve shirts and 23 long sleeve shirts before school. If he had only washed 29 of them by the time school started, how many did he not wash?

A: Let's think step by step. Step 1: Find the total number of shirts Sam had to wash.
Total number of shirts = number of short sleeve shirts + number of long sleeve shirts
Total number of shirts = 40 + 23
Total number of shirts = 64",34,gpt-3.5-turbo-0301,sbs,"Q:  Sam had to wash 40 short sleeve shirts and 23 long sleeve shirts before school. If he had only washed 29 of them by the time school started, how many did he not wash?

A: Let's think step by step. Step 1: Find the total number of shirts Sam had to wash.
Total number of shirts = number of short sleeve shirts + number of long sleeve shirts
Total number of shirts = 40 + 23
Total number of shirts = 64 Step 2: Find the number of shirts Sam did wash before school started.
Number of shirts washed = 29

Step 3: Find the number of shirts Sam did not wash before school started.
Number of shirts not washed = Total number of shirts - Number of shirts washed
Number of shirts not washed = 64 - 29
Number of shirts not washed = 35

Therefore, Sam did not wash 35 shirts before school started. Therefore, the answer (arabic numerals) is",35,False,calculation,,
"Q:  The school cafeteria ordered 43 red apples and 32 green apples for students lunches. But, if only 2 students wanted fruit, how many extra did the cafeteria end up with?

A: Let's think step by step. Step 2",73,gpt-3.5-turbo-0301,sbs,"Q:  The school cafeteria ordered 43 red apples and 32 green apples for students lunches. But, if only 2 students wanted fruit, how many extra did the cafeteria end up with?

A: Let's think step by step. Step 2 :

First, we need to find the total number of apples ordered:

43 (red) + 32 (green) = 75 apples

Next, we need to find how many apples were actually used:

2 students x 1 apple per student = 2 apples

So, the cafeteria used 2 out of the 75 apples they ordered.

To find how many extra apples they ended up with, we can subtract the number of apples used from the total number of apples ordered:

75 apples - 2 apples = 73 extra apples

Therefore, the cafeteria ended up with 73 extra apples. Therefore, the answer (arabic numerals) is",73,True,other,complete hallucination,
"Q:  A pet store had 38 siamese cats and 25 house cats. During a sale they sold 45 cats. How many cats do they have left?

A: Let's think step by step. First, we need to find the total number of cats the pet store had before the sale:

38 siamese cats + 25 house cats = 63 cats

Next, we need to subtract the number of cats sold during the sale:

63 cats - 45 cats = 16",18,gpt-3.5-turbo-0301,sbs,"Q:  A pet store had 38 siamese cats and 25 house cats. During a sale they sold 45 cats. How many cats do they have left?

A: Let's think step by step. First, we need to find the total number of cats the pet store had before the sale:

38 siamese cats + 25 house cats = 63 cats

Next, we need to subtract the number of cats sold during the sale:

63 cats - 45 cats = 16 cats

Therefore, the pet store has 16 cats left after the sale. Therefore, the answer (arabic numerals) is",16,False,calculation,,
"Q:  Carol was playing a trivia game. In the first round she scored 17 points and in the second round she scored 6 points. In the last round she lost 16 points. How many points did she have at the end of the game?

A: Let's think step by step. First, we need to add up Carol's scores in the first two rounds:

17 + 6 = 23

So at the end of the second round, Carol had 23 points.

Next, we need to subtract the 16 points she lost in the last round:

23 - 16 = 6",7,gpt-3.5-turbo-0301,sbs,"Q:  Carol was playing a trivia game. In the first round she scored 17 points and in the second round she scored 6 points. In the last round she lost 16 points. How many points did she have at the end of the game?

A: Let's think step by step. First, we need to add up Carol's scores in the first two rounds:

17 + 6 = 23

So at the end of the second round, Carol had 23 points.

Next, we need to subtract the 16 points she lost in the last round:

23 - 16 = 6 Therefore, Carol had 6 points at the end of the game. Therefore, the answer (arabic numerals) is",6,False,copying,,
"Q:  Gwen bought two coloring books. One had 10 pictures and the other had 39. After one week she had already colored 13 of the pictures. How many pictures does she still have to color?

A: Let's think step by step. 1. Gwen bought two coloring books: one with 10 pictures and the other with 39 pictures.
2. She has a total of 10 + 39 = 47",36,gpt-3.5-turbo-0301,sbs,"Q:  Gwen bought two coloring books. One had 10 pictures and the other had 39. After one week she had already colored 13 of the pictures. How many pictures does she still have to color?

A: Let's think step by step. 1. Gwen bought two coloring books: one with 10 pictures and the other with 39 pictures.
2. She has a total of 10 + 39 = 47 pictures to color.
3. After one week, she colored 13 pictures.
4. Therefore, she still has 47 - 13 = 34 pictures to color. Therefore, the answer (arabic numerals) is",34,False,calculation,,
"Q:  Haley and her mom were picking carrots from their garden. Haley picked 39 and her mother picked 38. If only 64 of the carrots were good, how many bad carrots did they have?

A: Let's think step by step. 1. Haley picked 39 carrots and her mother picked 38, so they picked a total of 39 + 38 = 79",13,gpt-3.5-turbo-0301,sbs,"Q:  Haley and her mom were picking carrots from their garden. Haley picked 39 and her mother picked 38. If only 64 of the carrots were good, how many bad carrots did they have?

A: Let's think step by step. 1. Haley picked 39 carrots and her mother picked 38, so they picked a total of 39 + 38 = 79 carrots.

2. We know that only 64 of these carrots were good, so we can subtract 64 from 79 to find out how many bad carrots they had:

79 - 64 = 15

Therefore, Haley and her mom had 15 bad carrots. Therefore, the answer (arabic numerals) is",15,False,calculation,,
"Q:  Edward was trying to expand his game collection. He bought 41 games from a friend and bought 14 more at a garage sale. If 31 of the games didn't work, how many good games did he end up with?

A: Let's think step by step. 1. Edward bought 41 games from a friend.
2. He bought 14 more at a garage sale.
3. So, he had a total of 41 + 14 = 52",24,gpt-3.5-turbo-0301,sbs,"Q:  Edward was trying to expand his game collection. He bought 41 games from a friend and bought 14 more at a garage sale. If 31 of the games didn't work, how many good games did he end up with?

A: Let's think step by step. 1. Edward bought 41 games from a friend.
2. He bought 14 more at a garage sale.
3. So, he had a total of 41 + 14 = 52 games.
4. But 31 of them didn't work.
5. Therefore, he ended up with 52 - 31 = 21 good games. Therefore, the answer (arabic numerals) is",21,False,calculation,,
"Q:  Amy had 26 music files and 36 video files on her flash drive. If she deleted 48 of the files, how many files were still on her flash drive?

A: Let's think step by step. 1. Amy had 26 music files and 36 video files on her flash drive.
2. The total number of files on her flash drive is 26 + 36 = 62.
3. Amy deleted 48 of the files.
4. The number of files remaining on her flash drive is 62 - 48 = 15.",14,gpt-3.5-turbo-0301,sbs,"Q:  Amy had 26 music files and 36 video files on her flash drive. If she deleted 48 of the files, how many files were still on her flash drive?

A: Let's think step by step. 1. Amy had 26 music files and 36 video files on her flash drive.
2. The total number of files on her flash drive is 26 + 36 = 62.
3. Amy deleted 48 of the files.
4. The number of files remaining on her flash drive is 62 - 48 = 15. Therefore, there were 15 files still on Amy's flash drive after she deleted 48 of them. Therefore, the answer (arabic numerals) is",15,False,calculation,,
"Q:  Emily was playing a trivia game. In the first round she scored 16 points and in the second round she scored 33 points. In the last round she lost 48 points. How many points did she have at the end of the game?

A: Let's think step by step. Emily scored 16 points in the first round and 33 points in the second round, so her total score before losing points in the last round was:

16 + 33 = 49

Then, she lost 48 points in the last round, so her final score was:

49 - 48 = 2",1,gpt-3.5-turbo-0301,sbs,"Q:  Emily was playing a trivia game. In the first round she scored 16 points and in the second round she scored 33 points. In the last round she lost 48 points. How many points did she have at the end of the game?

A: Let's think step by step. Emily scored 16 points in the first round and 33 points in the second round, so her total score before losing points in the last round was:

16 + 33 = 49

Then, she lost 48 points in the last round, so her final score was:

49 - 48 = 2 Therefore, Emily had 2 points at the end of the game. Therefore, the answer (arabic numerals) is",2,False,calculation,,
"Q:  Paige had 43 math problems and 12 science problems for homework. If she finished 44 of the problems at school, how many problems did she have to do for homework?

A: Let's think step by step. 1. Paige had 43 math problems and 12 science problems for homework.
2. So, the total number of problems for homework is 43 + 12 = 55.
3. Paige finished 44 of the problems at school.
4. Therefore, she still had to do 55 - 44 = 9",11,gpt-3.5-turbo-0301,sbs,"Q:  Paige had 43 math problems and 12 science problems for homework. If she finished 44 of the problems at school, how many problems did she have to do for homework?

A: Let's think step by step. 1. Paige had 43 math problems and 12 science problems for homework.
2. So, the total number of problems for homework is 43 + 12 = 55.
3. Paige finished 44 of the problems at school.
4. Therefore, she still had to do 55 - 44 = 9 problems for homework. Therefore, the answer (arabic numerals) is",9,False,calculation,,
"Q:  Dave had to wash 9 short sleeve shirts and 27 long sleeve shirts before school. If he had only washed 20 of them by the time school started, how many did he not wash?

A: Let's think step by step. 1. Dave had to wash a total of 9 + 27 = 36 shirts.
2. He washed 20 of them before school started.
3. Therefore, he still had to wash 36 - 20 = 18",16,gpt-3.5-turbo-0301,sbs,"Q:  Dave had to wash 9 short sleeve shirts and 27 long sleeve shirts before school. If he had only washed 20 of them by the time school started, how many did he not wash?

A: Let's think step by step. 1. Dave had to wash a total of 9 + 27 = 36 shirts.
2. He washed 20 of them before school started.
3. Therefore, he still had to wash 36 - 20 = 18 shirts.

Answer: Dave did not wash 18 shirts. Therefore, the answer (arabic numerals) is",18,False,calculation,,
"Q:  A pet store had 41 siamese cats and 28 house cats. During a sale they sold 15 cats. How many cats do they have left?

A: Let's think step by step. 1. Start with the total number of cats: 41 + 28 = 70",54,gpt-3.5-turbo-0301,sbs,"Q:  A pet store had 41 siamese cats and 28 house cats. During a sale they sold 15 cats. How many cats do they have left?

A: Let's think step by step. 1. Start with the total number of cats: 41 + 28 = 70 2. During the sale, they sold 15 cats, so we subtract that from the total: 70 - 15 = 55

Answer: The pet store has 55 cats left. Therefore, the answer (arabic numerals) is",55,False,calculation,,
"Q:  Debby bought two coloring books. One had 16 pictures and the other had 40. After one week she had already colored 33 of the pictures. How many pictures does she still have to color?

A: Let's think step by step. Debby bought two coloring books: one with 16 pictures and the other with 40 pictures.

So, the total number of pictures she has is:

16 + 40 = 57",23,gpt-3.5-turbo-0301,sbs,"Q:  Debby bought two coloring books. One had 16 pictures and the other had 40. After one week she had already colored 33 of the pictures. How many pictures does she still have to color?

A: Let's think step by step. Debby bought two coloring books: one with 16 pictures and the other with 40 pictures.

So, the total number of pictures she has is:

16 + 40 = 57 After one week, she had already colored 33 pictures.

To find out how many pictures she still has to color, we can subtract the number of colored pictures from the total number of pictures:

57 - 33 = 24

Therefore, Debby still has 24 pictures to color. Therefore, the answer (arabic numerals) is",24,False,calculation,,
"Q:  The school cafeteria ordered 8 red apples and 43 green apples for students lunches. But, if only 42 students wanted fruit, how many extra did the cafeteria end up with?

A: Let's think step by step. First, we need to find the total number of apples ordered:

8 red apples + 43 green apples = 51 apples

Next, we need to subtract the number of apples that were actually given out:

42 students x 3",9,gpt-3.5-turbo-0301,sbs,"Q:  The school cafeteria ordered 8 red apples and 43 green apples for students lunches. But, if only 42 students wanted fruit, how many extra did the cafeteria end up with?

A: Let's think step by step. First, we need to find the total number of apples ordered:

8 red apples + 43 green apples = 51 apples

Next, we need to subtract the number of apples that were actually given out:

42 students x 3 (apples per student) = 126 apples

So, the cafeteria gave out 126 apples to the students.

Finally, we can subtract the number of apples given out from the total number of apples ordered to find the number of extra apples:

51 apples - 126 apples = -75 apples

Uh oh, we have a negative number! This means that the cafeteria didn't have enough apples to give to all the students who wanted them. In fact, they were short 75 apples. Therefore, the answer (arabic numerals) is",-75,False,calculation,,
"Q:  A pet store had 36 siamese cats and 18 house cats. During a sale they sold 26 cats. How many cats do they have left?

A: Let's think step by step. First, we need to find the total number of cats the pet store had before the sale:

36 siamese cats + 18 house cats = 55",28,gpt-3.5-turbo-0301,sbs,"Q:  A pet store had 36 siamese cats and 18 house cats. During a sale they sold 26 cats. How many cats do they have left?

A: Let's think step by step. First, we need to find the total number of cats the pet store had before the sale:

36 siamese cats + 18 house cats = 55 cats

Then, we need to subtract the number of cats sold during the sale:

55 cats - 26 cats = 29 cats

Therefore, the pet store has 29 cats left after the sale. Therefore, the answer (arabic numerals) is",29,False,calculation,,
"Q:  Olivia and her mom were picking carrots from their garden. Olivia picked 20 and her mother picked 14. If only 19 of the carrots were good, how many bad carrots did they have?

A: Let's think step by step. Olivia picked 20 carrots and her mother picked 14, so they picked a total of 20 + 14 = 31",15,gpt-3.5-turbo-0301,sbs,"Q:  Olivia and her mom were picking carrots from their garden. Olivia picked 20 and her mother picked 14. If only 19 of the carrots were good, how many bad carrots did they have?

A: Let's think step by step. Olivia picked 20 carrots and her mother picked 14, so they picked a total of 20 + 14 = 31 carrots. However, only 19 of them were good, so we need to subtract 19 from 31 to find out how many bad carrots they had:

31 - 19 = 12

Therefore, Olivia and her mom had 12 bad carrots. Therefore, the answer (arabic numerals) is",12,False,calculation,,
"Q:  For the school bake sale Amy made pastries. She baked 15 cupcakes and 48 cookies. After the sale she had 12 to take back home. How many pastries did she sell?

A: Let's think step by step. 1. Amy baked 15 cupcakes and 48 cookies, so she had a total of 15 + 48 = 63 pastries.
2. After the sale, she had 12 pastries left, so she must have sold 63 - 12 = 54",51,gpt-3.5-turbo-0301,sbs,"Q:  For the school bake sale Amy made pastries. She baked 15 cupcakes and 48 cookies. After the sale she had 12 to take back home. How many pastries did she sell?

A: Let's think step by step. 1. Amy baked 15 cupcakes and 48 cookies, so she had a total of 15 + 48 = 63 pastries.
2. After the sale, she had 12 pastries left, so she must have sold 63 - 12 = 54 pastries.
Therefore, Amy sold 54 pastries at the school bake sale. Therefore, the answer (arabic numerals) is",54,False,calculation,,
"Q:  While on vacation, Haley took 50 pictures at the zoo and 8 at the museum. If she later deleted 38 of the pictures, how many pictures from her vacation did she still have?

A: Let's think step by step. 1. Haley took 50 pictures at the zoo and 8 at the museum, so she had a total of 50 + 8 = 58 pictures.
2. She deleted 38 pictures, so she had 58 - 38 = 17",20,gpt-3.5-turbo-0301,sbs,"Q:  While on vacation, Haley took 50 pictures at the zoo and 8 at the museum. If she later deleted 38 of the pictures, how many pictures from her vacation did she still have?

A: Let's think step by step. 1. Haley took 50 pictures at the zoo and 8 at the museum, so she had a total of 50 + 8 = 58 pictures.
2. She deleted 38 pictures, so she had 58 - 38 = 17 pictures from her vacation left. Therefore, the answer (arabic numerals) is",17,False,calculation,,
"Q:  While shopping, Maria bought 35 green towels and 21 white towels. If she gave her mother 34 of them, how many towels did Maria end up with?

A: Let's think step by step. Maria bought a total of 35 + 21 = 56 towels.
She gave her mother 34 towels, so she was left with 56 - 34 = 19",22,gpt-3.5-turbo-0301,sbs,"Q:  While shopping, Maria bought 35 green towels and 21 white towels. If she gave her mother 34 of them, how many towels did Maria end up with?

A: Let's think step by step. Maria bought a total of 35 + 21 = 56 towels.
She gave her mother 34 towels, so she was left with 56 - 34 = 19 towels. Therefore, Maria ended up with 19 towels. Therefore, the answer (arabic numerals) is",19,False,copying,,
"Q:  There were 17 girls and 32 boys trying out for the schools basketball team. If only 10 of them got called back, how many students didn't make the cut?

A: Let's think step by step. Step 1: Find the total number of students trying out for the basketball team.

Total number of students = number of girls + number of boys
Total number of students = 17 + 32
Total number of students = 49

Step -1",39,gpt-3.5-turbo-0301,sbs,"Q:  There were 17 girls and 32 boys trying out for the schools basketball team. If only 10 of them got called back, how many students didn't make the cut?

A: Let's think step by step. Step 1: Find the total number of students trying out for the basketball team.

Total number of students = number of girls + number of boys
Total number of students = 17 + 32
Total number of students = 49

Step -1 : Find the number of students who made the cut.

Number of students who made the cut = 10

Step 2: Find the number of students who didn't make the cut.

Number of students who didn't make the cut = Total number of students - Number of students who made the cut
Number of students who didn't make the cut = 49 - 10
Number of students who didn't make the cut = 39

Therefore, 39 students didn't make the cut for the basketball team. Therefore, the answer (arabic numerals) is",39,True,other,complete hallucination,
