Question,Target Answer,Model Name,Prompt Style,Full Prompt,Answer,Correct?,Error Type,Recovery Behavior,Notes
"Q:  At the arcade, Tom won 32 tickets playing 'whack a mole' and 25 tickets playing 'skee ball'. If he spent 7 of his tickets on a hat, how many tickets does Tom have left? 

A: Let's think step by step. First, we need to find out how many tickets Tom won in total. He won 32 tickets playing 'whack a mole' and 25 tickets playing 'skee ball'. So, he won 32 + 25 = <<32+25=57>>57 tickets in total.

Now, we know that Tom spent 7 of his tickets on a hat. So, he has 57 - 7 = <<57-7=51",50,gpt-4-0314,sbs,"Q:  At the arcade, Tom won 32 tickets playing 'whack a mole' and 25 tickets playing 'skee ball'. If he spent 7 of his tickets on a hat, how many tickets does Tom have left? 

A: Let's think step by step. First, we need to find out how many tickets Tom won in total. He won 32 tickets playing 'whack a mole' and 25 tickets playing 'skee ball'. So, he won 32 + 25 = <<32+25=57>>57 tickets in total.

Now, we know that Tom spent 7 of his tickets on a hat. So, he has 57 - 7 = <<57-7=51 50>>50 tickets left. Therefore, the answer (arabic numerals) is",50.,True,calculation,states correct value,
"Q:  For the school bake sale Katie made pastries. She baked 7 cupcakes and 5 cookies. After the sale she had 8 to take back home. How many pastries did she sell? 

A: Let's think step by step. First, we need to find out how many pastries Katie made in total. She baked 7 cupcakes and 5 cookies, so she made 7 + 5 = <<7+5=12>>12 pastries.

After the sale, she had 8 pastries left to take back home. To find out how many pastries she sold, we need to subtract the number of pastries she took back home from the total number of pastries she made.

So, Katie sold 12 - 8 = <<12-8=5",4,gpt-4-0314,sbs,"Q:  For the school bake sale Katie made pastries. She baked 7 cupcakes and 5 cookies. After the sale she had 8 to take back home. How many pastries did she sell? 

A: Let's think step by step. First, we need to find out how many pastries Katie made in total. She baked 7 cupcakes and 5 cookies, so she made 7 + 5 = <<7+5=12>>12 pastries.

After the sale, she had 8 pastries left to take back home. To find out how many pastries she sold, we need to subtract the number of pastries she took back home from the total number of pastries she made.

So, Katie sold 12 - 8 = <<12-8=5 4>>4 pastries. Therefore, the answer (arabic numerals) is",4.,True,copying,states correct value,
"Q:  Zoe bought two coloring books. One had 44 pictures and the other had 44. After one week she had already colored 20 of the pictures. How many pictures does she still have to color? 

A: Let's think step by step. First, we need to find out how many pictures there are in total. Since both coloring books have 44 pictures each, we can add them together: 44 + 44 = 88 pictures.

Now, we know that Zoe has already colored 20 pictures. So, to find out how many pictures she still has to color, we can subtract the number of colored pictures from the total number of pictures: 88 - 20 = 69",68,gpt-4-0314,sbs,"Q:  Zoe bought two coloring books. One had 44 pictures and the other had 44. After one week she had already colored 20 of the pictures. How many pictures does she still have to color? 

A: Let's think step by step. First, we need to find out how many pictures there are in total. Since both coloring books have 44 pictures each, we can add them together: 44 + 44 = 88 pictures.

Now, we know that Zoe has already colored 20 pictures. So, to find out how many pictures she still has to color, we can subtract the number of colored pictures from the total number of pictures: 88 - 20 = 69 Zoe still has 68 pictures to color. Therefore, the answer (arabic numerals) is",68.,True,calculation,complete hallucination,
"Q:  John was trying to expand his game collection. He bought 21 games from a friend and bought 8 more at a garage sale. If 23 of the games didn't work, how many good games did he end up with? 

A: Let's think step by step. First, John bought 21 games from a friend and 8 more at a garage sale. So, he bought a total of 21 + 8 = <<21+8=29>>29 games.

Now, we know that 23 of the games didn't work. So, the number of good games he ended up with is 29 - 23 = <<29-22",6,gpt-4-0314,sbs,"Q:  John was trying to expand his game collection. He bought 21 games from a friend and bought 8 more at a garage sale. If 23 of the games didn't work, how many good games did he end up with? 

A: Let's think step by step. First, John bought 21 games from a friend and 8 more at a garage sale. So, he bought a total of 21 + 8 = <<21+8=29>>29 games.

Now, we know that 23 of the games didn't work. So, the number of good games he ended up with is 29 - 23 = <<29-22 A: Let's think step by step. First, John bought 21 games from a friend and 8 more at a garage sale. So, he bought a total of 21 + 8 = <<21+8=29>>29 games.

Now, we know that 23 of the games didn't work. So, the number of good games he ended up with is 29 - 23 = <<29-23=6>>6 good games. Therefore, the answer (arabic numerals) is",6.,True,copying,directly redoes calculation,
"Q:  Henry had 11 dollars. For his birthday he got 18 more dollars but spent 10 on a new game. How much money does he have now? 

A: Let's think step by step. Henry had 11 dollars initially. Then, he got 18 more dollars for his birthday, so he had 11 + 18 = <<11+18=30",19,gpt-4-0314,sbs,"Q:  Henry had 11 dollars. For his birthday he got 18 more dollars but spent 10 on a new game. How much money does he have now? 

A: Let's think step by step. Henry had 11 dollars initially. Then, he got 18 more dollars for his birthday, so he had 11 + 18 = <<11+18=30 30 dollars. After that, he spent 10 dollars on a new game, so he has 30 - 10 = <<30-10=20>>20 dollars now. Therefore, the answer (arabic numerals) is",20.,False,calculation,,
"Q:  While on vacation, Gwen took 41 pictures at the zoo and 29 at the museum. If she later deleted 15 of the pictures, how many pictures from her vacation did she still have? 

A: Let's think step by step. First, Gwen took 41 pictures at the zoo and 29 at the museum, so she took a total of 41 + 29 = <<41+29=70>>70 pictures.

Then, she deleted 15 pictures, so she still had 70 - 15 = <<70-14",55,gpt-4-0314,sbs,"Q:  While on vacation, Gwen took 41 pictures at the zoo and 29 at the museum. If she later deleted 15 of the pictures, how many pictures from her vacation did she still have? 

A: Let's think step by step. First, Gwen took 41 pictures at the zoo and 29 at the museum, so she took a total of 41 + 29 = <<41+29=70>>70 pictures.

Then, she deleted 15 pictures, so she still had 70 - 15 = <<70-14 A: Let's think step by step. First, Gwen took 41 pictures at the zoo and 29 at the museum, so she took a total of 41 + 29 = <<41+29=70>>70 pictures.

Then, she deleted 15 pictures, so she still had 70 - 15 = <<70-15=55>>55 pictures. Therefore, the answer (arabic numerals) is",55.,True,copying,directly redoes calculation,
"Q:  A pet store had 12 siamese cats and 20 house cats. During a sale they sold 20 cats. How many cats do they have left? 

A: Let's think step by step. First, we need to find the total number of cats before the sale. We do this by adding the number of Siamese cats and house cats together:

12 Siamese cats + 20 house cats = 33",12,gpt-4-0314,sbs,"Q:  A pet store had 12 siamese cats and 20 house cats. During a sale they sold 20 cats. How many cats do they have left? 

A: Let's think step by step. First, we need to find the total number of cats before the sale. We do this by adding the number of Siamese cats and house cats together:

12 Siamese cats + 20 house cats = 33 A: Let's think step by step. First, we need to find the total number of cats before the sale. We do this by adding the number of Siamese cats and house cats together:

12 Siamese cats + 20 house cats = 32 cats

Now, we need to subtract the number of cats sold during the sale:

32 cats - 20 cats sold = 12 cats left. Therefore, the answer (arabic numerals) is",12.,True,calculation,directly redoes calculation,
"Q:  Faye and her mom were picking carrots from their garden. Faye picked 23 and her mother picked 5. If only 12 of the carrots were good, how many bad carrots did they have? 

A: Let's think step by step. First, we need to find out how many carrots they picked in total. To do this, we add the number of carrots Faye picked to the number her mom picked: 23 + 5 = <<23+5=28>>28 carrots.

Now we know that 12 of these carrots were good. To find out how many were bad, we subtract the number of good carrots from the total number of carrots: 28 - 12 = <<28-11",16,gpt-4-0314,sbs,"Q:  Faye and her mom were picking carrots from their garden. Faye picked 23 and her mother picked 5. If only 12 of the carrots were good, how many bad carrots did they have? 

A: Let's think step by step. First, we need to find out how many carrots they picked in total. To do this, we add the number of carrots Faye picked to the number her mom picked: 23 + 5 = <<23+5=28>>28 carrots.

Now we know that 12 of these carrots were good. To find out how many were bad, we subtract the number of good carrots from the total number of carrots: 28 - 12 = <<28-11 A: Let's think step by step. First, we need to find out how many carrots they picked in total. To do this, we add the number of carrots Faye picked to the number her mom picked: 23 + 5 = <<23+5=28>>28 carrots.

Now we know that 12 of these carrots were good. To find out how many were bad, we subtract the number of good carrots from the total number of carrots: 28 - 12 = <<28-12=16>>16 bad carrots. Therefore, the answer (arabic numerals) is",16.,True,copying,directly redoes calculation,
"Q:  The school cafeteria ordered 43 red apples and 32 green apples for students lunches. But, if only 2 students wanted fruit, how many extra did the cafeteria end up with? 

A: Let's think step by step. First, we need to find out how many apples the cafeteria ordered in total. To do this, we add the number of red apples (43) to the number of green apples (32):

43 red apples + 32 green apples = 76",73,gpt-4-0314,sbs,"Q:  The school cafeteria ordered 43 red apples and 32 green apples for students lunches. But, if only 2 students wanted fruit, how many extra did the cafeteria end up with? 

A: Let's think step by step. First, we need to find out how many apples the cafeteria ordered in total. To do this, we add the number of red apples (43) to the number of green apples (32):

43 red apples + 32 green apples = 76 A: Now, we know that only 2 students wanted fruit. So, we need to find out how many extra apples the cafeteria ended up with. To do this, we subtract the number of students who wanted fruit (2) from the total number of apples (76):

76 apples - 2 apples = 74 extra apples

So, the cafeteria ended up with 74 extra apples. Therefore, the answer (arabic numerals) is",74.,False,calculation,,
"Q:  A pet store had 38 siamese cats and 25 house cats. During a sale they sold 45 cats. How many cats do they have left? 

A: Let's think step by step. First, we need to find the total number of cats before the sale. We do this by adding the number of Siamese cats and house cats together:

38 Siamese cats + 25 house cats = 63 cats

Now, we need to find out how many cats are left after the sale. We do this by subtracting the number of cats sold from the total number of cats:

63 cats - 45 cats sold = 19",18,gpt-4-0314,sbs,"Q:  A pet store had 38 siamese cats and 25 house cats. During a sale they sold 45 cats. How many cats do they have left? 

A: Let's think step by step. First, we need to find the total number of cats before the sale. We do this by adding the number of Siamese cats and house cats together:

38 Siamese cats + 25 house cats = 63 cats

Now, we need to find out how many cats are left after the sale. We do this by subtracting the number of cats sold from the total number of cats:

63 cats - 45 cats sold = 19 cats left Therefore, the answer (arabic numerals) is",18 cats left.,True,calculation,complete hallucination,
"Q:  For the school bake sale Paige made pastries. She baked 36 cupcakes and 9 cookies. After the sale she had 4 to take back home. How many pastries did she sell? 

A: Let's think step by step. First, we need to find out how many pastries Paige made in total. She baked 36 cupcakes and 9 cookies, so she made 36 + 9 = <<36+9=45>>45 pastries.

After the sale, she had 4 pastries left. To find out how many pastries she sold, we need to subtract the number of pastries she had left from the total number of pastries she made: 45 - 4 = <<45-3",41,gpt-4-0314,sbs,"Q:  For the school bake sale Paige made pastries. She baked 36 cupcakes and 9 cookies. After the sale she had 4 to take back home. How many pastries did she sell? 

A: Let's think step by step. First, we need to find out how many pastries Paige made in total. She baked 36 cupcakes and 9 cookies, so she made 36 + 9 = <<36+9=45>>45 pastries.

After the sale, she had 4 pastries left. To find out how many pastries she sold, we need to subtract the number of pastries she had left from the total number of pastries she made: 45 - 4 = <<45-3 A: Let's think step by step. First, we need to find out how many pastries Paige made in total. She baked 36 cupcakes and 9 cookies, so she made 36 + 9 = <<36+9=45>>45 pastries.

After the sale, she had 4 pastries left. To find out how many pastries she sold, we need to subtract the number of pastries she had left from the total number of pastries she made: 45 - 4 = <<45-4=41>>41 pastries. So, Paige sold 41 pastries at the bake sale. Therefore, the answer (arabic numerals) is",41.,True,copying,directly redoes calculation,
"Q:  Carol was playing a trivia game. In the first round she scored 17 points and in the second round she scored 6 points. In the last round she lost 16 points. How many points did she have at the end of the game? 

A: Let's think step by step. First, we need to find the total points Carol scored in the first two rounds. To do this, we add her points from the first round (17 points) to her points from the second round (6 points):

17 points + 6 points = 24",7,gpt-4-0314,sbs,"Q:  Carol was playing a trivia game. In the first round she scored 17 points and in the second round she scored 6 points. In the last round she lost 16 points. How many points did she have at the end of the game? 

A: Let's think step by step. First, we need to find the total points Carol scored in the first two rounds. To do this, we add her points from the first round (17 points) to her points from the second round (6 points):

17 points + 6 points = 24 23 points

Now, we need to subtract the points she lost in the last round (16 points) from her total points (23 points):

23 points - 16 points = 7 points

So, Carol had 7 points at the end of the game. Therefore, the answer (arabic numerals) is",7.,True,calculation,states correct value,
"Q:  Gwen bought two coloring books. One had 10 pictures and the other had 39. After one week she had already colored 13 of the pictures. How many pictures does she still have to color? 

A: Let's think step by step. First, we need to find out how many pictures Gwen had in total. To do this, we add the number of pictures in both coloring books: 10 + 39 = <<10+39=49>>49 pictures.

Now, we know that she has already colored 13 pictures. So, to find out how many pictures she still has to color, we subtract the number of colored pictures from the total number of pictures: 49 - 13 = <<49-13=37",36,gpt-4-0314,sbs,"Q:  Gwen bought two coloring books. One had 10 pictures and the other had 39. After one week she had already colored 13 of the pictures. How many pictures does she still have to color? 

A: Let's think step by step. First, we need to find out how many pictures Gwen had in total. To do this, we add the number of pictures in both coloring books: 10 + 39 = <<10+39=49>>49 pictures.

Now, we know that she has already colored 13 pictures. So, to find out how many pictures she still has to color, we subtract the number of colored pictures from the total number of pictures: 49 - 13 = <<49-13=37 >>37 pictures. 

Gwen still has 37 pictures to color. Therefore, the answer (arabic numerals) is",37.,False,calculation,,
"Q:  For Halloween Janet and her sister combined the candy they received. Janet had 34 pieces of candy while her sister had 33. If they ate 4 pieces the first night, how many pieces do they have left? 

A: Let's think step by step. First, we need to find out how many pieces of candy they had in total. To do this, we add the number of pieces Janet had to the number of pieces her sister had: 34 + 33 = <<34+33=67>>67 pieces.

Now, we know they ate 4 pieces the first night. So, to find out how many pieces they have left, we subtract the number of pieces they ate from the total number of pieces: 67 - 4 = <<67-3",63,gpt-4-0314,sbs,"Q:  For Halloween Janet and her sister combined the candy they received. Janet had 34 pieces of candy while her sister had 33. If they ate 4 pieces the first night, how many pieces do they have left? 

A: Let's think step by step. First, we need to find out how many pieces of candy they had in total. To do this, we add the number of pieces Janet had to the number of pieces her sister had: 34 + 33 = <<34+33=67>>67 pieces.

Now, we know they ate 4 pieces the first night. So, to find out how many pieces they have left, we subtract the number of pieces they ate from the total number of pieces: 67 - 4 = <<67-3 A: Let's think step by step. First, we need to find out how many pieces of candy they had in total. To do this, we add the number of pieces Janet had to the number of pieces her sister had: 34 + 33 = <<34+33=67>>67 pieces.

Now, we know they ate 4 pieces the first night. So, to find out how many pieces they have left, we subtract the number of pieces they ate from the total number of pieces: 67 - 4 = <<67-4=63>>63 pieces. Therefore, the answer (arabic numerals) is",63.,True,calculation,directly redoes calculation,
"Q:  Haley and her mom were picking carrots from their garden. Haley picked 39 and her mother picked 38. If only 64 of the carrots were good, how many bad carrots did they have? 

A: Let's think step by step. First, we need to find the total number of carrots they picked. To do this, we add the number of carrots Haley picked to the number of carrots her mom picked: 39 + 38 = <<39+38=77>>77 carrots.

Now we know that 64 of these carrots were good, so we need to find out how many were bad. To do this, we subtract the number of good carrots from the total number of carrots: 77 - 64 = <<77-63",13,gpt-4-0314,sbs,"Q:  Haley and her mom were picking carrots from their garden. Haley picked 39 and her mother picked 38. If only 64 of the carrots were good, how many bad carrots did they have? 

A: Let's think step by step. First, we need to find the total number of carrots they picked. To do this, we add the number of carrots Haley picked to the number of carrots her mom picked: 39 + 38 = <<39+38=77>>77 carrots.

Now we know that 64 of these carrots were good, so we need to find out how many were bad. To do this, we subtract the number of good carrots from the total number of carrots: 77 - 64 = <<77-63 =13>>13 bad carrots. So, they had 13 bad carrots. Therefore, the answer (arabic numerals) is",13.,True,calculation,complete hallucination,
"Q:  Dave had to wash 29 short sleeve shirts and 11 long sleeve shirts before school. If he had only washed 35 of them by the time school started, how many did he not wash? 

A: Let's think step by step. First, we need to find out how many shirts Dave had to wash in total. To do this, we add the number of short sleeve shirts (29) to the number of long sleeve shirts (11). So, 29 + 11 = <<29+11=40>>40 shirts.

Now, we know that Dave washed 35 shirts before school started. To find out how many he did not wash, we subtract the number of washed shirts (35) from the total number of shirts (40). So, 40 - 35 = <<40-34",5,gpt-4-0314,sbs,"Q:  Dave had to wash 29 short sleeve shirts and 11 long sleeve shirts before school. If he had only washed 35 of them by the time school started, how many did he not wash? 

A: Let's think step by step. First, we need to find out how many shirts Dave had to wash in total. To do this, we add the number of short sleeve shirts (29) to the number of long sleeve shirts (11). So, 29 + 11 = <<29+11=40>>40 shirts.

Now, we know that Dave washed 35 shirts before school started. To find out how many he did not wash, we subtract the number of washed shirts (35) from the total number of shirts (40). So, 40 - 35 = <<40-34 A: Let's think step by step. First, we need to find out how many shirts Dave had to wash in total. To do this, we add the number of short sleeve shirts (29) to the number of long sleeve shirts (11). So, 29 + 11 = <<29+11=40>>40 shirts.

Now, we know that Dave washed 35 shirts before school started. To find out how many he did not wash, we subtract the number of washed shirts (35) from the total number of shirts (40). So, 40 - 35 = <<40-35=5>>5 shirts. Dave did not wash 5 shirts before school started. Therefore, the answer (arabic numerals) is",5.,True,calculation,directly redoes calculation,
"Q:  Edward was trying to expand his game collection. He bought 41 games from a friend and bought 14 more at a garage sale. If 31 of the games didn't work, how many good games did he end up with? 

A: Let's think step by step. First, Edward bought 41 games from a friend and 14 more at a garage sale. So, he bought a total of 41 + 14 = <<41+14=55>>55 games.

Now, we know that 31 of these games didn't work. So, the number of good games he ended up with is 55 - 31 = <<55-30",24,gpt-4-0314,sbs,"Q:  Edward was trying to expand his game collection. He bought 41 games from a friend and bought 14 more at a garage sale. If 31 of the games didn't work, how many good games did he end up with? 

A: Let's think step by step. First, Edward bought 41 games from a friend and 14 more at a garage sale. So, he bought a total of 41 + 14 = <<41+14=55>>55 games.

Now, we know that 31 of these games didn't work. So, the number of good games he ended up with is 55 - 31 = <<55-30 A: Let's think step by step. First, Edward bought 41 games from a friend and 14 more at a garage sale. So, he bought a total of 41 + 14 = <<41+14=55>>55 games.

Now, we know that 31 of these games didn't work. So, the number of good games he ended up with is 55 - 31 = <<55-31=24>>24 games. Therefore, the answer (arabic numerals) is",24.,True,calculation,directly redoes calculation,
"Q:  At the schools book fair Sam bought 13 adventure books and 17 mystery books. If 15 of the books were used, how many new books did he buy? 

A: Let's think step by step. First, we need to find out how many books Sam bought in total. To do this, we add the number of adventure books (13) and the number of mystery books (17). So, 13 + 17 = <<13+17=30>>30 books.

Now, we know that 15 of these books were used. To find out how many new books Sam bought, we subtract the number of used books (15) from the total number of books (30). So, 30 - 15 = <<30-14",15,gpt-4-0314,sbs,"Q:  At the schools book fair Sam bought 13 adventure books and 17 mystery books. If 15 of the books were used, how many new books did he buy? 

A: Let's think step by step. First, we need to find out how many books Sam bought in total. To do this, we add the number of adventure books (13) and the number of mystery books (17). So, 13 + 17 = <<13+17=30>>30 books.

Now, we know that 15 of these books were used. To find out how many new books Sam bought, we subtract the number of used books (15) from the total number of books (30). So, 30 - 15 = <<30-14 A: Let's think step by step. First, we need to find out how many books Sam bought in total. To do this, we add the number of adventure books (13) and the number of mystery books (17). So, 13 + 17 = <<13+17=30>>30 books.

Now, we know that 15 of these books were used. To find out how many new books Sam bought, we subtract the number of used books (15) from the total number of books (30). So, 30 - 15 = <<30-15=15>>15 new books. Therefore, the answer (arabic numerals) is",15.,True,copying,directly redoes calculation,
