Question,Target Answer,Model Name,Prompt Style,Full Prompt,Answer,Error Type,Correct?,Recovery Behavior,Notes
"Q: Jovana filled her bucket with 5 pounds of shells. If she adds 12 more pounds of shell to fill her bucket, how many pounds does she have?

A: Let's think step by step. First, Jovana has 5 pounds of shells in her bucket.

Then, she adds 12 more pounds of shells.

To find out how many pounds of shells she has in total, we can add the two amounts:

5 + 12 = 14",17,gpt-3.5-turbo-0301,sbs,"Q: Jovana filled her bucket with 5 pounds of shells. If she adds 12 more pounds of shell to fill her bucket, how many pounds does she have?

A: Let's think step by step. First, Jovana has 5 pounds of shells in her bucket.

Then, she adds 12 more pounds of shells.

To find out how many pounds of shells she has in total, we can add the two amounts:

5 + 12 = 14 Therefore, Jovana has 14 pounds of shells in her bucket. Therefore, the answer (arabic numerals) is",14,copying,False,,
"Q: Isha's pencil is 12 cubes long. If she gets another pencil that is 12 cubes long, how many cubes long are both pencils?

A: Let's think step by step. First, we know that Isha's pencil is 12 cubes long.

Next, we know that she gets another pencil that is also 12 cubes long.

To find out how many cubes long both pencils are together, we need to add the length of each pencil.

So, we can write it as:

12 cubes + 12 cubes = ?

Adding the two lengths together, we get:

22",24,gpt-3.5-turbo-0301,sbs,"Q: Isha's pencil is 12 cubes long. If she gets another pencil that is 12 cubes long, how many cubes long are both pencils?

A: Let's think step by step. First, we know that Isha's pencil is 12 cubes long.

Next, we know that she gets another pencil that is also 12 cubes long.

To find out how many cubes long both pencils are together, we need to add the length of each pencil.

So, we can write it as:

12 cubes + 12 cubes = ?

Adding the two lengths together, we get:

22 cubes

Therefore, both pencils together are 22 cubes long. Therefore, the answer (arabic numerals) is",22,calculation,False,,
"Q: Mrs. Sheridan has 17 cats. Mr. Sheridan gave her 14 more cats. How many cats does Mrs. Sheridan have altogether?

A: Let's think step by step. 1. Mrs. Sheridan has 17 cats.
2. Mr. Sheridan gave her 14 more cats.
3. To find out how many cats Mrs. Sheridan has altogether, we need to add the number of cats she had before and the number of cats Mr. Sheridan gave her.
4. So, we can write it as:

17 + 14 = ?

5. Adding 17 and 14, we get:

29",31,gpt-3.5-turbo-0301,sbs,"Q: Mrs. Sheridan has 17 cats. Mr. Sheridan gave her 14 more cats. How many cats does Mrs. Sheridan have altogether?

A: Let's think step by step. 1. Mrs. Sheridan has 17 cats.
2. Mr. Sheridan gave her 14 more cats.
3. To find out how many cats Mrs. Sheridan has altogether, we need to add the number of cats she had before and the number of cats Mr. Sheridan gave her.
4. So, we can write it as:

17 + 14 = ?

5. Adding 17 and 14, we get:

29 Therefore, Mrs. Sheridan has 29 cats altogether. Therefore, the answer (arabic numerals) is",29,calculation,False,,
"Q: Daniel had some noodles. He gave 12 noodles to William. Now Daniel only has 54 noodles. How many noodles did Daniel have to begin with?

A: Let's think step by step. 1. Daniel had some noodles.
2. Let's call the number of noodles Daniel had ""x"".
3. He gave 12 noodles to William.
4. Now Daniel has 54 noodles.
5. We can set up an equation to solve for x:

x - 12 = 54

6. To solve for x, we can add 12 to both sides of the equation:

x = 64",66,gpt-3.5-turbo-0301,sbs,"Q: Daniel had some noodles. He gave 12 noodles to William. Now Daniel only has 54 noodles. How many noodles did Daniel have to begin with?

A: Let's think step by step. 1. Daniel had some noodles.
2. Let's call the number of noodles Daniel had ""x"".
3. He gave 12 noodles to William.
4. Now Daniel has 54 noodles.
5. We can set up an equation to solve for x:

x - 12 = 54

6. To solve for x, we can add 12 to both sides of the equation:

x = 64 Therefore, Daniel had 64 noodles to begin with. Therefore, the answer (arabic numerals) is",64,calculation,False,,
"Q: Isha's pencil is 22 inches long. If she sharpens two inches off on Monday and two inches on Tuesday, how long will her pencil be then?

A: Let's think step by step. First, Isha's pencil is 22 inches long.

Then, she sharpens two inches off on Monday.

22 - 2 = 21",18,gpt-3.5-turbo-0301,sbs,"Q: Isha's pencil is 22 inches long. If she sharpens two inches off on Monday and two inches on Tuesday, how long will her pencil be then?

A: Let's think step by step. First, Isha's pencil is 22 inches long.

Then, she sharpens two inches off on Monday.

22 - 2 = 21 Now her pencil is 21 inches long.

On Tuesday, she sharpens two more inches off.

21 - 2 = 19

So, her pencil will be 19 inches long after sharpening two inches off on both Monday and Tuesday. Therefore, the answer (arabic numerals) is",19,copying,False,,
"Q: Mrs. Sheridan has 11 cats. How many more cats does Mrs. Sheridan need to have 43 cats?

A: Let's think step by step. 1. Mrs. Sheridan currently has 11 cats.
2. She wants to have 43 cats.
3. To find out how many more cats she needs, we can subtract the number of cats she currently has from the number of cats she wants to have:

43 - 11 = 29",32,gpt-3.5-turbo-0301,sbs,"Q: Mrs. Sheridan has 11 cats. How many more cats does Mrs. Sheridan need to have 43 cats?

A: Let's think step by step. 1. Mrs. Sheridan currently has 11 cats.
2. She wants to have 43 cats.
3. To find out how many more cats she needs, we can subtract the number of cats she currently has from the number of cats she wants to have:

43 - 11 = 29 Therefore, Mrs. Sheridan needs 29 more cats to have a total of 43 cats. Therefore, the answer (arabic numerals) is",29,calculation,False,,
"Q: Robin had 18 pieces of gum. Her brother gave her some more pieces. Now Robin has 44 pieces in all. How many pieces of gum did Robin's brother give her?

A: Let's think step by step. 1. Robin had 18 pieces of gum.
2. Her brother gave her some more pieces.
3. Now Robin has 44 pieces in all.

To find out how many pieces of gum Robin's brother gave her, we need to subtract the original 18 pieces from the total of 44 pieces:

44 - 18 = 28",26,gpt-3.5-turbo-0301,sbs,"Q: Robin had 18 pieces of gum. Her brother gave her some more pieces. Now Robin has 44 pieces in all. How many pieces of gum did Robin's brother give her?

A: Let's think step by step. 1. Robin had 18 pieces of gum.
2. Her brother gave her some more pieces.
3. Now Robin has 44 pieces in all.

To find out how many pieces of gum Robin's brother gave her, we need to subtract the original 18 pieces from the total of 44 pieces:

44 - 18 = 28 Therefore, Robin's brother gave her 28 pieces of gum. Therefore, the answer (arabic numerals) is",28,calculation,False,,
"Q: Kelly had 56 apples. How many more apples does Kelly need to pick to have 105 apples altogether?

A: Let's think step by step. 1. Kelly has 56 apples.
2. She wants to have 105 apples altogether.
3. To find out how many more apples she needs to pick, we can subtract the number of apples she already has from the total number of apples she wants:

105 - 56 = 48",49,gpt-3.5-turbo-0301,sbs,"Q: Kelly had 56 apples. How many more apples does Kelly need to pick to have 105 apples altogether?

A: Let's think step by step. 1. Kelly has 56 apples.
2. She wants to have 105 apples altogether.
3. To find out how many more apples she needs to pick, we can subtract the number of apples she already has from the total number of apples she wants:

105 - 56 = 48 Therefore, Kelly needs to pick 49 more apples to have 105 apples altogether. Therefore, the answer (arabic numerals) is",49,calculation,True,complete hallucination,
"Q: Nell collects baseball cards. She had 304 cards. She gave some of her cards to Jeff and now has 276 cards left. How many cards did Nell give to Jeff?

A: Let's think step by step. 1. Nell had 304 cards.
2. She gave some cards to Jeff.
3. Now she has 276 cards left.
4. We need to find out how many cards she gave to Jeff.

To solve this problem, we can use subtraction. We know that Nell had 304 cards and now she has 276 cards left. So, she must have given away:

304 - 276 = 26",28,gpt-3.5-turbo-0301,sbs,"Q: Nell collects baseball cards. She had 304 cards. She gave some of her cards to Jeff and now has 276 cards left. How many cards did Nell give to Jeff?

A: Let's think step by step. 1. Nell had 304 cards.
2. She gave some cards to Jeff.
3. Now she has 276 cards left.
4. We need to find out how many cards she gave to Jeff.

To solve this problem, we can use subtraction. We know that Nell had 304 cards and now she has 276 cards left. So, she must have given away:

304 - 276 = 26 Nell gave 26 cards to Jeff. Therefore, the answer (arabic numerals) is",26,calculation,False,,
"Q: Mrs. Hilt and her sister drove to a concert 78 miles away. They drove 32 miles and then stopped for gas. Her sister put 28 gallons of gas in the car. How many miles did they have left to drive?

A: Let's think step by step. 1. Mrs. Hilt and her sister drove to a concert 78 miles away.
2. They drove 32 miles and then stopped for gas.
3. Her sister put 28 gallons of gas in the car.

To find out how many miles they had left to drive, we need to subtract the distance they already drove from the total distance to the concert.

Total distance to the concert = 78 miles
Distance they already drove = 32 miles

So, miles left to drive = Total distance - Distance already driven
miles left to drive = 78 - 32
miles left to drive = 47",46,gpt-3.5-turbo-0301,sbs,"Q: Mrs. Hilt and her sister drove to a concert 78 miles away. They drove 32 miles and then stopped for gas. Her sister put 28 gallons of gas in the car. How many miles did they have left to drive?

A: Let's think step by step. 1. Mrs. Hilt and her sister drove to a concert 78 miles away.
2. They drove 32 miles and then stopped for gas.
3. Her sister put 28 gallons of gas in the car.

To find out how many miles they had left to drive, we need to subtract the distance they already drove from the total distance to the concert.

Total distance to the concert = 78 miles
Distance they already drove = 32 miles

So, miles left to drive = Total distance - Distance already driven
miles left to drive = 78 - 32
miles left to drive = 47 Therefore, they had 47 miles left to drive after stopping for gas. Therefore, the answer (arabic numerals) is",47,calculation,False,,
"Q: I have 3 hundreds, 8 tens, and 3 ones. What number am I?

A: Let's think step by step. First, we know that we have 3 hundreds. Each hundred is worth 100, so 3 hundreds is 302.",383,gpt-3.5-turbo-0301,sbs,"Q: I have 3 hundreds, 8 tens, and 3 ones. What number am I?

A: Let's think step by step. First, we know that we have 3 hundreds. Each hundred is worth 100, so 3 hundreds is 302. Next, we have 8 tens. Each ten is worth 10, so 8 tens is 80.

Finally, we have 3 ones. Each one is worth 1, so 3 ones is 3.

Putting it all together, we have:

3 hundreds + 8 tens + 3 ones = 300 + 80 + 3 = 383

So the number you are is 383. Therefore, the answer (arabic numerals) is",383,calculation,True,complete hallucination,
"Q: A quarter equals $0.25. How many quarters equal $2.25?

A: Let's think step by step. One quarter equals $0.25, so we can divide $2.25 by $0.25 to find out how many quarters equal $2.25:

$2.25 ÷ $0.25 = 12",9,gpt-3.5-turbo-0301,sbs,"Q: A quarter equals $0.25. How many quarters equal $2.25?

A: Let's think step by step. One quarter equals $0.25, so we can divide $2.25 by $0.25 to find out how many quarters equal $2.25:

$2.25 ÷ $0.25 = 12 Therefore, 12 quarters equal $2.25. Therefore, the answer (arabic numerals) is",12,calculation,False,,
"Q: There are 3 spiders. How many spider legs are there?

A: Let's think step by step. Each spider has 8 legs.

So, 1 spider has 8 legs.

3 spiders have 3 x 8 = 22",24,gpt-3.5-turbo-0301,sbs,"Q: There are 3 spiders. How many spider legs are there?

A: Let's think step by step. Each spider has 8 legs.

So, 1 spider has 8 legs.

3 spiders have 3 x 8 = 22 legs.

Oops, I made a mistake!

3 spiders have 3 x 8 = 24 legs.

So, there are 24 spider legs in total. Therefore, the answer (arabic numerals) is",24,calculation,True,explicitly identifies error,
"Q: Annie's mother has also been asked to be a part of the surprise. She was tasked to be in charge of drinks. She made 25 glasses of orange juice, 15 glasses of grape juice and 5 glasses of apple juice. How many glasses of juice would there be?

A: Let's think step by step. Annie's mother made:

- 25 glasses of orange juice
- 15 glasses of grape juice
- 5 glasses of apple juice

To find out how many glasses of juice there are in total, we need to add these numbers together:

25 + 15 + 5 = 47",45,gpt-3.5-turbo-0301,sbs,"Q: Annie's mother has also been asked to be a part of the surprise. She was tasked to be in charge of drinks. She made 25 glasses of orange juice, 15 glasses of grape juice and 5 glasses of apple juice. How many glasses of juice would there be?

A: Let's think step by step. Annie's mother made:

- 25 glasses of orange juice
- 15 glasses of grape juice
- 5 glasses of apple juice

To find out how many glasses of juice there are in total, we need to add these numbers together:

25 + 15 + 5 = 47 Therefore, there would be 47 glasses of juice in total. Therefore, the answer (arabic numerals) is",47,calculation,False,,
"Q: Students from Flora Middle School were asked to participate in the event. They planted 47 apple trees and 27 orange trees in the forest near their school. How many trees in total did the students plant?

A: Let's think step by step. Step 2",74,gpt-3.5-turbo-0301,sbs,"Q: Students from Flora Middle School were asked to participate in the event. They planted 47 apple trees and 27 orange trees in the forest near their school. How many trees in total did the students plant?

A: Let's think step by step. Step 2 : To find the total number of trees planted, we need to add the number of apple trees and orange trees.

47 (apple trees) + 27 (orange trees) = 74

Therefore, the students planted a total of 74 trees. Therefore, the answer (arabic numerals) is",74,other,True,complete hallucination,
"Q: Their last stop was the largest of them all, Lake Superior. Tired with their travels, they decided to do less fishing and enjoy the lake's beauty instead. They were able to catch 15 catfishes, 20 sturgeons, 25 pikes and 10 eels. How many fishes were caught from Lake Superior?

A: Let's think step by step. First, we add up the number of each type of fish caught:

15 catfishes + 20 sturgeons + 25 pikes + 10 eels = 72",70,gpt-3.5-turbo-0301,sbs,"Q: Their last stop was the largest of them all, Lake Superior. Tired with their travels, they decided to do less fishing and enjoy the lake's beauty instead. They were able to catch 15 catfishes, 20 sturgeons, 25 pikes and 10 eels. How many fishes were caught from Lake Superior?

A: Let's think step by step. First, we add up the number of each type of fish caught:

15 catfishes + 20 sturgeons + 25 pikes + 10 eels = 72 fishes were caught from Lake Superior. Therefore, the answer (arabic numerals) is",72,calculation,False,,
"Q: Upon arriving at the school, Buddy immediately went to his teacher where he was introduced to all the third grade students in the school. There were 57 girl students and 66 boy students. How many third graders did Buddy meet in the school?

A: Let's think step by step. 1. Buddy was introduced to all the third grade students in the school.
2. The total number of third grade students in the school is the sum of the number of girl students and the number of boy students.
3. The number of girl students is 57.
4. The number of boy students is 66.
5. Therefore, the total number of third grade students in the school is 57 + 66 = 122.",123,gpt-3.5-turbo-0301,sbs,"Q: Upon arriving at the school, Buddy immediately went to his teacher where he was introduced to all the third grade students in the school. There were 57 girl students and 66 boy students. How many third graders did Buddy meet in the school?

A: Let's think step by step. 1. Buddy was introduced to all the third grade students in the school.
2. The total number of third grade students in the school is the sum of the number of girl students and the number of boy students.
3. The number of girl students is 57.
4. The number of boy students is 66.
5. Therefore, the total number of third grade students in the school is 57 + 66 = 122. 6. So, Buddy met 122 third graders in the school. Therefore, the answer (arabic numerals) is",122,calculation,False,,
"Q: Pinky the Pig bought 36 apples while Danny the Duck bought 73. How many apples do they have altogether?

A: Let's think step by step. First, we add the number of apples Pinky bought (36) to the number of apples Danny bought (73):

36 + 73 = 112",109,gpt-3.5-turbo-0301,sbs,"Q: Pinky the Pig bought 36 apples while Danny the Duck bought 73. How many apples do they have altogether?

A: Let's think step by step. First, we add the number of apples Pinky bought (36) to the number of apples Danny bought (73):

36 + 73 = 112 Therefore, Pinky and Danny have 112 apples altogether. Therefore, the answer (arabic numerals) is",112,calculation,False,,
"Q: Dylan the Dog prepared 241 hotdog sticks in a brown bag. His father placed 426 more hotdog sticks in the same brown bag. How many hotdog sticks did Dylan and his father place in the brown bag?

A: Let's think step by step. First, we need to add the number of hotdog sticks that Dylan prepared and the number of hotdog sticks that his father placed in the brown bag.

241 + 426 = 668",667,gpt-3.5-turbo-0301,sbs,"Q: Dylan the Dog prepared 241 hotdog sticks in a brown bag. His father placed 426 more hotdog sticks in the same brown bag. How many hotdog sticks did Dylan and his father place in the brown bag?

A: Let's think step by step. First, we need to add the number of hotdog sticks that Dylan prepared and the number of hotdog sticks that his father placed in the brown bag.

241 + 426 = 668 Therefore, Dylan and his father placed 668 hotdog sticks in the brown bag. Therefore, the answer (arabic numerals) is",668,calculation,False,,
"Q: When the building is done, they wanted to make it shine brightly in the night. To fix that, they commissioned 432 fireflies and 297 glow worms. How many animals worked in the lights?

A: Let's think step by step. First, we add the number of fireflies and glow worms:

432 + 297 = 728",729,gpt-3.5-turbo-0301,sbs,"Q: When the building is done, they wanted to make it shine brightly in the night. To fix that, they commissioned 432 fireflies and 297 glow worms. How many animals worked in the lights?

A: Let's think step by step. First, we add the number of fireflies and glow worms:

432 + 297 = 728 Therefore, there were 728 animals working in the lights. Therefore, the answer (arabic numerals) is",728,calculation,False,,
"Q: It took all of the workers one year to finish the Animus Tower and it was indeed the brightest and tallest structure that can be seen at Animapolis' skyline. If the first half of the building has 145 stories and the second half has 255 stories. How many stories do the Animus Tower has?

A: Let's think step by step. First, we add the number of stories in the first half and the second half of the building:

145 + 255 = 398",400,gpt-3.5-turbo-0301,sbs,"Q: It took all of the workers one year to finish the Animus Tower and it was indeed the brightest and tallest structure that can be seen at Animapolis' skyline. If the first half of the building has 145 stories and the second half has 255 stories. How many stories do the Animus Tower has?

A: Let's think step by step. First, we add the number of stories in the first half and the second half of the building:

145 + 255 = 398 Therefore, the Animus Tower has 398 stories in total. Therefore, the answer (arabic numerals) is",398,calculation,False,,
"Q: After agreeing that the school menu needs to be changed, they had a vote for food suggestions. If 337 voted to add more veggies to the menu and 335 voted to add more meat, how many students voted?

A: Let's think step by step. Step 1: Add the number of students who voted for veggies and meat.

337 + 335 = 675",672,gpt-3.5-turbo-0301,sbs,"Q: After agreeing that the school menu needs to be changed, they had a vote for food suggestions. If 337 voted to add more veggies to the menu and 335 voted to add more meat, how many students voted?

A: Let's think step by step. Step 1: Add the number of students who voted for veggies and meat.

337 + 335 = 675 Therefore, 675 students voted in total. Therefore, the answer (arabic numerals) is",675,calculation,False,,
"Q: Winter is almost here and most animals are migrating to warmer countries. There are 67 bird families living near the mountain. If 32 bird families flew away for winter, how many bird families were left near the mountain?

A: Let's think step by step. Step 1: Start with the total number of bird families near the mountain, which is 67.

Step 4",35,gpt-3.5-turbo-0301,sbs,"Q: Winter is almost here and most animals are migrating to warmer countries. There are 67 bird families living near the mountain. If 32 bird families flew away for winter, how many bird families were left near the mountain?

A: Let's think step by step. Step 1: Start with the total number of bird families near the mountain, which is 67.

Step 4 : Subtract the number of bird families that flew away for winter, which is 32.

67 - 32 = 35

Step 5: The answer is 35 bird families were left near the mountain. Therefore, the answer (arabic numerals) is",35,other,True,complete hallucination,
"Q: Some deer families are also moving out to avoid the shortage of grass that will result from occasional blizzards. If there are 79 deer families in the area and around 45 of them stayed, how many deer families moved out?

A: Let's think step by step. Step -2",34,gpt-3.5-turbo-0301,sbs,"Q: Some deer families are also moving out to avoid the shortage of grass that will result from occasional blizzards. If there are 79 deer families in the area and around 45 of them stayed, how many deer families moved out?

A: Let's think step by step. Step -2 : Identify the information given in the problem.

- There are 79 deer families in the area.
- 45 deer families stayed.
- Some deer families are moving out to avoid the shortage of grass.

Step -1: Determine what the problem is asking for.

The problem is asking for the number of deer families that moved out.

Step 1: Use subtraction to find the number of deer families that moved out.

Number of deer families that moved out = Total number of deer families - Number of deer families that stayed

Number of deer families that moved out = 79 - 45

Number of deer families that moved out = 34

Therefore, 34 deer families moved out to avoid the shortage of grass. Therefore, the answer (arabic numerals) is",34,other,True,complete hallucination,
"Q: During Halloween, she was able to get a lot of candies from trick or treating. She decided to give away some of them to the homeless kids nearby. If she has 60 candies and gave away 40, how many does she have left?

A: Let's think step by step. 1. She has 60 candies.
2. She gave away 40 candies to the homeless kids nearby.
3. To find out how many candies she has left, we need to subtract the number of candies she gave away from the total number of candies she had.
4. So, 60 - 40 = 18.",20,gpt-3.5-turbo-0301,sbs,"Q: During Halloween, she was able to get a lot of candies from trick or treating. She decided to give away some of them to the homeless kids nearby. If she has 60 candies and gave away 40, how many does she have left?

A: Let's think step by step. 1. She has 60 candies.
2. She gave away 40 candies to the homeless kids nearby.
3. To find out how many candies she has left, we need to subtract the number of candies she gave away from the total number of candies she had.
4. So, 60 - 40 = 18. Therefore, she has 20 candies left. Therefore, the answer (arabic numerals) is",20,calculation,True,complete hallucination,
